gene_id	baseMn	l2fc	lfcSE	stat	pval	padj
STOX1	9.53e+00	-0.46	0.42	-1.10e+00	2.72e-01	1.00e+00
STPG1	2.54e+01	-0.03	0.24	-1.18e-01	9.06e-01	1.00e+00
STRA6	1.01e+00	-2.10	1.45	-1.45e+00	1.47e-01	1.00e+00
STRADA	1.50e+02	-0.16	0.12	-1.33e+00	1.84e-01	1.00e+00
STRIP1	2.89e+02	-0.01	0.10	-9.55e-02	9.24e-01	1.00e+00
STRN4	1.13e+03	-0.08	0.07	-1.23e+00	2.19e-01	1.00e+00
STT3A	1.73e+03	-0.02	0.07	-3.38e-01	7.36e-01	1.00e+00
STUB1	4.39e+02	-0.08	0.09	-8.66e-01	3.86e-01	1.00e+00
STX10	2.52e+02	-0.03	0.09	-2.69e-01	7.88e-01	1.00e+00
STX12	7.55e+02	-0.05	0.09	-6.27e-01	5.30e-01	1.00e+00
STX17	1.88e+02	-0.24	0.10	-2.41e+00	1.61e-02	1.00e+00
STX18	2.16e+02	-0.01	0.10	-1.01e-01	9.20e-01	1.00e+00
STX3	1.64e+03	-0.06	0.07	-8.05e-01	4.21e-01	1.00e+00
STX4	3.14e+02	-0.15	0.10	-1.50e+00	1.32e-01	1.00e+00
STX5	7.33e+01	-0.24	0.19	-1.26e+00	2.09e-01	1.00e+00
STX6	7.43e+02	-0.02	0.09	-1.75e-01	8.61e-01	1.00e+00
STX7	9.79e+02	-0.06	0.13	-4.31e-01	6.67e-01	1.00e+00
STX8	7.81e+01	-0.17	0.15	-1.09e+00	2.77e-01	1.00e+00
STXBP1	2.86e+02	-0.17	0.10	-1.77e+00	7.70e-02	1.00e+00
STXBP2	1.16e+02	-0.01	0.15	-3.61e-02	9.71e-01	1.00e+00
STXBP3	3.88e+02	-0.01	0.10	-4.98e-02	9.60e-01	1.00e+00
STXBP5	2.33e+02	-0.07	0.13	-5.62e-01	5.74e-01	1.00e+00
STYK1	5.06e+00	-1.03	0.54	-1.91e+00	5.57e-02	1.00e+00
STYXL1	5.31e+01	-0.22	0.17	-1.30e+00	1.92e-01	1.00e+00
SUCLA2	4.74e+02	-0.07	0.09	-8.21e-01	4.12e-01	1.00e+00
SUCLG2	2.55e+02	-0.01	0.11	-1.27e-01	8.99e-01	1.00e+00
SUGCT	4.55e+00	-0.42	0.58	-7.17e-01	4.73e-01	1.00e+00
SUGP1	2.15e+02	-0.13	0.10	-1.26e+00	2.09e-01	1.00e+00
SULF2	4.76e+02	-0.08	0.10	-7.86e-01	4.32e-01	1.00e+00
SULT1A1	6.67e+00	-1.56	0.67	-2.33e+00	1.96e-02	1.00e+00
SULT1A2	4.72e+00	-1.01	0.72	-1.40e+00	1.61e-01	1.00e+00
SULT1A3	4.51e+01	-0.02	0.19	-8.82e-02	9.30e-01	1.00e+00
SULT1C4	1.18e+02	-0.10	0.14	-7.04e-01	4.81e-01	1.00e+00
SULT2A1	9.88e-01	-1.00	1.28	-7.78e-01	4.37e-01	1.00e+00
SUN1	1.45e+03	-0.02	0.07	-3.30e-01	7.41e-01	1.00e+00
SUN2	2.44e+02	-0.11	0.11	-9.82e-01	3.26e-01	1.00e+00
SUPT16H	2.66e+03	-0.04	0.07	-5.82e-01	5.60e-01	1.00e+00
SUPT20HL1	4.59e-01	-2.19	1.91	-1.14e+00	2.53e-01	1.00e+00
SUPT3H	5.66e+01	-0.15	0.15	-9.91e-01	3.22e-01	1.00e+00
SUPT5H	1.56e+03	-0.01	0.10	-9.08e-02	9.28e-01	1.00e+00
SUPT6H	1.84e+03	-0.03	0.10	-3.39e-01	7.34e-01	1.00e+00
SUPV3L1	1.53e+02	-0.06	0.11	-5.74e-01	5.66e-01	1.00e+00
SURF1	2.21e+01	-0.10	0.25	-4.07e-01	6.84e-01	1.00e+00
SURF2	5.23e+01	-0.16	0.21	-7.41e-01	4.59e-01	1.00e+00
SURF6	6.77e+02	-0.01	0.09	-8.81e-02	9.30e-01	1.00e+00
SUSD1	4.18e+02	-0.09	0.09	-9.22e-01	3.57e-01	1.00e+00
SUV39H1	7.44e+01	-0.02	0.13	-1.86e-01	8.52e-01	1.00e+00
SV2A	9.90e+01	-0.27	0.17	-1.57e+00	1.17e-01	1.00e+00
SVBP	4.96e+01	-0.21	0.18	-1.16e+00	2.47e-01	1.00e+00
SVEP1	7.80e+00	-0.12	0.43	-2.78e-01	7.81e-01	1.00e+00
SVIL	1.85e+03	-0.03	0.08	-3.46e-01	7.30e-01	1.00e+00
SVIP	1.06e+02	-0.13	0.16	-7.60e-01	4.47e-01	1.00e+00
SVOPL	2.61e+00	-0.17	0.71	-2.45e-01	8.06e-01	1.00e+00
SWAP70	9.39e+02	-0.02	0.08	-2.62e-01	7.93e-01	1.00e+00
SWI5	2.85e+01	-0.01	0.27	-4.16e-02	9.67e-01	1.00e+00
SWT1	6.33e+01	-0.17	0.16	-1.06e+00	2.87e-01	1.00e+00
SYBU	1.72e+00	-2.04	1.18	-1.73e+00	8.36e-02	1.00e+00
SYCE2	1.65e+00	-0.59	0.88	-6.68e-01	5.04e-01	1.00e+00
SYCP2L	9.24e+00	-0.69	0.47	-1.45e+00	1.46e-01	1.00e+00
SYCP3	5.69e-01	-0.14	1.61	-8.88e-02	9.29e-01	1.00e+00
SYF2	7.65e+02	-0.07	0.10	-6.79e-01	4.97e-01	1.00e+00
SYMPK	2.41e+02	-0.02	0.13	-1.58e-01	8.74e-01	1.00e+00
SYN1	2.34e+00	-0.21	0.72	-2.94e-01	7.69e-01	1.00e+00
SYN2	1.77e+01	-0.02	0.33	-5.46e-02	9.56e-01	1.00e+00
SYNC	1.93e+02	-0.06	0.34	-1.84e-01	8.54e-01	1.00e+00
SYNCRIP	3.42e+03	-0.01	0.08	-1.44e-01	8.86e-01	1.00e+00
SYNE1	4.02e+02	-0.05	0.12	-4.75e-01	6.35e-01	1.00e+00
SYNGAP1	6.25e+01	-0.02	0.16	-1.15e-01	9.08e-01	1.00e+00
SYNGR2	1.37e+02	-0.04	0.12	-2.87e-01	7.74e-01	1.00e+00
SYNM	8.96e+02	-0.01	0.14	-4.44e-02	9.65e-01	1.00e+00
SYNPO	1.45e+03	-0.02	0.14	-1.52e-01	8.79e-01	1.00e+00
SYP	4.21e+00	-0.40	0.64	-6.24e-01	5.33e-01	1.00e+00
SYT13	2.44e+00	-0.07	0.78	-8.58e-02	9.32e-01	1.00e+00
SYT17	1.07e+02	-0.13	0.13	-1.00e+00	3.17e-01	1.00e+00
SYT2	4.72e+00	-0.02	0.68	-2.82e-02	9.78e-01	1.00e+00
SYT5	1.15e+00	-0.39	1.10	-3.55e-01	7.23e-01	1.00e+00
SYT6	2.10e+00	-0.50	0.94	-5.35e-01	5.93e-01	1.00e+00
SYTL2	4.51e+01	-0.08	0.22	-3.88e-01	6.98e-01	1.00e+00
SYTL3	4.68e+00	-0.43	0.60	-7.15e-01	4.75e-01	1.00e+00
SYTL4	8.22e+02	-0.04	0.08	-4.76e-01	6.34e-01	1.00e+00
SYTL5	5.22e-01	-1.23	1.91	-6.45e-01	5.19e-01	1.00e+00
SZT2	1.52e+02	-0.03	0.15	-1.88e-01	8.51e-01	1.00e+00
TAB1	1.28e+02	-0.03	0.17	-1.97e-01	8.44e-01	1.00e+00
TAB2	4.82e+02	-0.02	0.08	-2.85e-01	7.75e-01	1.00e+00
TAC1	5.16e+00	-0.53	0.54	-9.90e-01	3.22e-01	1.00e+00
TAC3	4.55e-01	-1.04	2.14	-4.87e-01	6.26e-01	1.00e+00
TACC2	2.27e+02	-0.14	0.10	-1.32e+00	1.88e-01	1.00e+00
TACO1	3.35e+02	-0.07	0.10	-6.87e-01	4.92e-01	1.00e+00
TACR1	8.25e+00	-0.19	0.48	-3.91e-01	6.95e-01	1.00e+00
TADA1	4.55e+01	-0.22	0.19	-1.16e+00	2.47e-01	1.00e+00
TADA2A	1.59e+02	-0.20	0.13	-1.56e+00	1.19e-01	1.00e+00
TADA3	2.10e+02	-0.04	0.15	-2.67e-01	7.90e-01	1.00e+00
TAF15	1.04e+03	-0.07	0.15	-5.03e-01	6.15e-01	1.00e+00
TAF1A	6.35e+01	-0.04	0.15	-2.63e-01	7.93e-01	1.00e+00
TAF1B	1.25e+02	-0.02	0.11	-2.09e-01	8.35e-01	1.00e+00
TAF2	5.44e+02	-0.01	0.09	-1.49e-01	8.81e-01	1.00e+00
TAF6	1.96e+02	-0.15	0.12	-1.19e+00	2.35e-01	1.00e+00
TAF6L	5.48e+01	-0.06	0.19	-3.15e-01	7.53e-01	1.00e+00
TAF7L	3.98e+00	-0.22	0.64	-3.42e-01	7.32e-01	1.00e+00
TAF9	1.42e+02	-0.04	0.13	-3.27e-01	7.43e-01	1.00e+00
TAFA3	5.18e-01	-1.78	1.62	-1.10e+00	2.71e-01	1.00e+00
TAFA4	1.68e+00	-1.65	0.95	-1.74e+00	8.27e-02	1.00e+00
TAFA5	1.39e+01	-0.06	0.33	-1.74e-01	8.62e-01	1.00e+00
TAGLN2	1.07e+03	-0.17	0.13	-1.32e+00	1.88e-01	1.00e+00
TAL2	3.51e+00	-0.17	0.71	-2.44e-01	8.07e-01	1.00e+00
TALDO1	4.56e+02	-0.08	0.08	-9.69e-01	3.33e-01	1.00e+00
TANC2	3.93e+02	-0.04	0.13	-2.88e-01	7.73e-01	1.00e+00
TANGO2	5.40e+01	-0.02	0.18	-1.01e-01	9.19e-01	1.00e+00
TANGO6	1.43e+02	-0.03	0.11	-2.31e-01	8.18e-01	1.00e+00
TAPBPL	9.13e+00	-0.16	0.41	-3.93e-01	6.95e-01	1.00e+00
TAPT1	6.22e+01	-0.04	0.17	-2.06e-01	8.37e-01	1.00e+00
TARS2	1.32e+02	-0.19	0.12	-1.60e+00	1.10e-01	1.00e+00
TAS2R4	4.29e+00	-0.19	0.57	-3.28e-01	7.43e-01	1.00e+00
TAS2R50	9.20e-01	-0.99	1.39	-7.07e-01	4.79e-01	1.00e+00
TASOR2	3.54e+02	-0.06	0.11	-5.14e-01	6.07e-01	1.00e+00
TAT	2.20e+00	-0.42	0.95	-4.36e-01	6.63e-01	1.00e+00
TATDN1	1.39e+02	-0.07	0.12	-5.73e-01	5.66e-01	1.00e+00
TATDN3	5.86e+01	-0.08	0.16	-4.87e-01	6.26e-01	1.00e+00
TAX1BP1	1.14e+03	-0.01	0.09	-6.37e-02	9.49e-01	1.00e+00
TBC1D1	5.30e+02	-0.13	0.07	-1.79e+00	7.35e-02	1.00e+00
TBC1D10A	3.86e+01	-0.11	0.20	-5.43e-01	5.87e-01	1.00e+00
TBC1D10C	4.82e+00	-0.05	0.65	-8.24e-02	9.34e-01	1.00e+00
TBC1D13	3.02e+02	-0.04	0.08	-4.52e-01	6.52e-01	1.00e+00
TBC1D17	5.29e+01	-0.02	0.22	-8.55e-02	9.32e-01	1.00e+00
TBC1D19	3.79e+01	-0.04	0.21	-2.03e-01	8.39e-01	1.00e+00
TBC1D22A	1.16e+02	-0.03	0.11	-2.85e-01	7.75e-01	1.00e+00
TBC1D23	2.58e+02	-0.05	0.10	-4.84e-01	6.28e-01	1.00e+00
TBC1D25	4.72e+01	-0.05	0.19	-2.59e-01	7.96e-01	1.00e+00
TBC1D2B	2.50e+02	-0.02	0.10	-1.59e-01	8.74e-01	1.00e+00
TBC1D3	6.34e-01	-2.64	3.02	-8.74e-01	3.82e-01	1.00e+00
TBC1D31	9.33e+01	-0.22	0.13	-1.73e+00	8.35e-02	1.00e+00
TBC1D3E	5.55e-01	-2.46	2.51	-9.79e-01	3.27e-01	1.00e+00
TBC1D3H	5.96e-01	-2.56	2.47	-1.04e+00	2.99e-01	1.00e+00
TBC1D3I	2.76e+00	-4.76	3.00	-1.59e+00	1.13e-01	1.00e+00
TBC1D5	1.30e+02	-0.10	0.15	-6.53e-01	5.14e-01	1.00e+00
TBC1D7	1.09e+02	-0.07	0.12	-5.70e-01	5.69e-01	1.00e+00
TBC1D7-LOC100130357	3.32e+00	-1.14	1.33	-8.58e-01	3.91e-01	1.00e+00
TBC1D8	1.20e+02	-0.10	0.19	-5.29e-01	5.97e-01	1.00e+00
TBC1D9B	6.40e+02	-0.07	0.11	-6.87e-01	4.92e-01	1.00e+00
TBCA	2.13e+03	-0.01	0.09	-1.51e-01	8.80e-01	1.00e+00
TBCB	4.96e+02	-0.12	0.11	-1.15e+00	2.51e-01	1.00e+00
TBCC	1.40e+02	-0.01	0.12	-1.01e-01	9.19e-01	1.00e+00
TBCCD1	1.33e+02	-0.04	0.12	-3.50e-01	7.26e-01	1.00e+00
TBCD	3.15e+02	-0.04	0.10	-3.89e-01	6.98e-01	1.00e+00
TBCEL-TECTA	6.29e+00	-1.01	1.50	-6.77e-01	4.99e-01	1.00e+00
TBK1	3.86e+02	-0.05	0.09	-5.17e-01	6.05e-01	1.00e+00
TBL2	2.12e+02	-0.14	0.10	-1.42e+00	1.54e-01	1.00e+00
TBL3	1.08e+02	-0.14	0.13	-1.14e+00	2.54e-01	1.00e+00
TBP	1.52e+02	-0.02	0.12	-1.51e-01	8.80e-01	1.00e+00
TBPL1	1.20e+02	-0.01	0.11	-1.29e-01	8.97e-01	1.00e+00
TBPL2	6.15e-01	-0.57	1.52	-3.77e-01	7.06e-01	1.00e+00
TBRG1	2.21e+02	-0.07	0.11	-6.21e-01	5.34e-01	1.00e+00
TBX22	4.07e-01	-0.39	2.23	-1.74e-01	8.62e-01	1.00e+00
TBX4	3.59e+00	-0.63	0.58	-1.09e+00	2.78e-01	1.00e+00
TBX6	1.09e+00	-0.46	1.04	-4.44e-01	6.57e-01	1.00e+00
TC2N	1.72e+00	-0.43	0.91	-4.70e-01	6.39e-01	1.00e+00
TCEA1	8.15e+02	-0.08	0.07	-1.06e+00	2.88e-01	1.00e+00
TCEA2	1.27e+02	-0.28	0.18	-1.55e+00	1.21e-01	1.00e+00
TCEAL3	7.11e+02	-0.14	0.13	-1.10e+00	2.71e-01	1.00e+00
TCEAL4	2.85e+03	-0.02	0.12	-1.49e-01	8.81e-01	1.00e+00
TCEAL5	8.26e+01	-0.14	0.21	-6.45e-01	5.19e-01	1.00e+00
TCEAL7	1.26e+02	-0.10	0.14	-7.00e-01	4.84e-01	1.00e+00
TCEAL9	4.51e+03	-0.02	0.09	-2.42e-01	8.08e-01	1.00e+00
TCEANC	8.28e+00	-0.37	0.42	-8.98e-01	3.69e-01	1.00e+00
TCF12	7.74e+02	-0.12	0.08	-1.51e+00	1.31e-01	1.00e+00
TCF19	2.10e+02	-0.04	0.11	-3.29e-01	7.42e-01	1.00e+00
TCF20	2.84e+02	-0.13	0.11	-1.15e+00	2.51e-01	1.00e+00
TCF7	2.43e+01	-0.26	0.25	-1.04e+00	2.99e-01	1.00e+00
TCFL5	6.29e+01	-0.06	0.17	-3.29e-01	7.42e-01	1.00e+00
TCHP	3.31e+02	-0.02	0.16	-1.49e-01	8.82e-01	1.00e+00
TCN2	6.69e+01	-0.22	0.18	-1.26e+00	2.08e-01	1.00e+00
TCP1	1.70e+03	-0.05	0.07	-7.30e-01	4.65e-01	1.00e+00
TCP11L2	8.21e+00	-0.64	0.42	-1.52e+00	1.27e-01	1.00e+00
TCTA	9.75e+01	-0.14	0.17	-8.28e-01	4.08e-01	1.00e+00
TCTN1	2.65e+01	-0.01	0.26	-4.50e-02	9.64e-01	1.00e+00
TDGF1	4.87e+01	-0.19	0.18	-1.09e+00	2.77e-01	1.00e+00
TDP1	1.22e+02	-0.11	0.14	-7.69e-01	4.42e-01	1.00e+00
TDP2	2.94e+02	-0.01	0.09	-9.94e-02	9.21e-01	1.00e+00
TDRD10	3.14e+01	-0.10	0.23	-4.14e-01	6.79e-01	1.00e+00
TDRD3	1.19e+02	-0.16	0.12	-1.32e+00	1.85e-01	1.00e+00
TDRD6	1.20e+00	-0.21	0.99	-2.16e-01	8.29e-01	1.00e+00
TDRD7	1.44e+02	-0.01	0.12	-9.84e-02	9.22e-01	1.00e+00
TDRKH	9.57e+01	-0.19	0.16	-1.20e+00	2.32e-01	1.00e+00
TEAD3	3.00e+01	-0.09	0.25	-3.51e-01	7.26e-01	1.00e+00
TEAD4	8.60e+01	-0.11	0.17	-6.53e-01	5.14e-01	1.00e+00
TECPR1	4.97e+02	-0.06	0.12	-5.28e-01	5.97e-01	1.00e+00
TECPR2	2.92e+02	-0.01	0.12	-5.17e-02	9.59e-01	1.00e+00
TECR	2.13e+02	-0.14	0.13	-1.08e+00	2.79e-01	1.00e+00
TEDC2	2.03e+01	-0.14	0.28	-5.06e-01	6.13e-01	1.00e+00
TEF	1.72e+01	-0.14	0.35	-4.01e-01	6.89e-01	1.00e+00
TEFM	7.20e+01	-0.13	0.22	-5.90e-01	5.55e-01	1.00e+00
TEK	3.97e+03	-0.04	0.08	-4.72e-01	6.37e-01	1.00e+00
TENM1	4.80e+00	-0.15	0.56	-2.60e-01	7.95e-01	1.00e+00
TENM2	5.27e-01	-1.86	1.62	-1.15e+00	2.49e-01	1.00e+00
TENM3	1.33e+02	-0.02	0.15	-1.24e-01	9.01e-01	1.00e+00
TENT5B	4.78e+01	-0.15	0.22	-7.01e-01	4.83e-01	1.00e+00
TERF1	2.92e+02	-0.09	0.09	-1.03e+00	3.01e-01	1.00e+00
TERF2IP	6.65e+02	-0.05	0.11	-4.46e-01	6.56e-01	1.00e+00
TES	5.12e+02	-0.01	0.09	-1.31e-01	8.96e-01	1.00e+00
TESK1	6.69e+01	-0.07	0.17	-4.02e-01	6.87e-01	1.00e+00
TESMIN	4.78e+00	-0.14	0.55	-2.49e-01	8.03e-01	1.00e+00
TESPA1	3.91e+00	-0.70	0.59	-1.19e+00	2.33e-01	1.00e+00
TET1	8.19e+01	-0.15	0.15	-1.03e+00	3.02e-01	1.00e+00
TET2	1.92e+02	-0.08	0.12	-6.51e-01	5.15e-01	1.00e+00
TEX10	1.97e+02	-0.13	0.11	-1.20e+00	2.29e-01	1.00e+00
TEX14	1.36e+00	-0.16	1.13	-1.42e-01	8.87e-01	1.00e+00
TEX2	2.33e+02	-0.07	0.10	-7.45e-01	4.56e-01	1.00e+00
TEX22	6.42e-01	-1.00	1.70	-5.89e-01	5.56e-01	1.00e+00
TEX261	2.08e+02	-0.13	0.11	-1.17e+00	2.41e-01	1.00e+00
TEX264	7.75e+01	-0.25	0.17	-1.50e+00	1.33e-01	1.00e+00
TEX29	1.01e+00	-0.18	1.36	-1.34e-01	8.94e-01	1.00e+00
TEX9	5.95e+01	-0.15	0.19	-8.12e-01	4.17e-01	1.00e+00
TFAP4	3.66e+01	-0.28	0.24	-1.18e+00	2.38e-01	1.00e+00
TFB2M	7.65e+01	-0.01	0.17	-4.71e-02	9.62e-01	1.00e+00
TFEB	8.33e+00	-0.04	0.45	-9.06e-02	9.28e-01	1.00e+00
TFG	2.91e+02	-0.05	0.10	-5.33e-01	5.94e-01	1.00e+00
TFIP11	3.81e+02	-0.03	0.12	-2.39e-01	8.11e-01	1.00e+00
TFPI	9.12e+03	-0.02	0.09	-1.99e-01	8.43e-01	1.00e+00
TFPI2	2.15e+02	-0.04	0.13	-3.01e-01	7.63e-01	1.00e+00
TFPT	5.37e+02	-0.11	0.10	-1.09e+00	2.74e-01	1.00e+00
TG	1.60e+00	-0.64	0.97	-6.61e-01	5.09e-01	1.00e+00
TGDS	5.10e+01	-0.20	0.16	-1.26e+00	2.07e-01	1.00e+00
TGFA	5.53e+00	-0.91	0.48	-1.88e+00	6.08e-02	1.00e+00
TGFB1	1.95e+03	-0.22	0.11	-2.08e+00	3.72e-02	1.00e+00
TGM1	9.42e-01	-1.50	1.31	-1.15e+00	2.51e-01	1.00e+00
TGM2	2.41e+03	-0.01	0.10	-1.35e-01	8.92e-01	1.00e+00
TGM3	2.25e+00	-0.20	0.86	-2.30e-01	8.18e-01	1.00e+00
TGOLN2	1.87e+03	-0.01	0.06	-1.15e-01	9.08e-01	1.00e+00
TGS1	2.91e+02	-0.04	0.08	-4.71e-01	6.38e-01	1.00e+00
THADA	1.85e+02	-0.05	0.12	-3.94e-01	6.93e-01	1.00e+00
THAP3	2.85e+01	-0.24	0.29	-8.11e-01	4.18e-01	1.00e+00
THAP4	1.07e+02	-0.01	0.14	-7.88e-02	9.37e-01	1.00e+00
THAP5	1.22e+02	-0.11	0.16	-6.76e-01	4.99e-01	1.00e+00
THAP8	1.48e+01	-0.13	0.36	-3.59e-01	7.19e-01	1.00e+00
THAP9	3.53e+01	-0.06	0.19	-2.97e-01	7.66e-01	1.00e+00
THBS2	2.66e+00	-0.06	0.73	-8.05e-02	9.36e-01	1.00e+00
THBS3	6.36e+01	-0.03	0.18	-1.86e-01	8.52e-01	1.00e+00
THBS4	1.08e+01	-0.07	0.49	-1.33e-01	8.94e-01	1.00e+00
THEMIS2	4.47e+00	-0.53	0.51	-1.04e+00	2.96e-01	1.00e+00
THNSL1	1.49e+02	-0.01	0.11	-1.17e-01	9.07e-01	1.00e+00
THNSL2	1.32e+00	-0.62	1.05	-5.92e-01	5.54e-01	1.00e+00
THOC2	8.24e+02	-0.04	0.08	-4.56e-01	6.48e-01	1.00e+00
THOC3	8.70e+02	-0.01	0.08	-1.49e-01	8.82e-01	1.00e+00
THOC5	3.36e+02	-0.06	0.10	-6.01e-01	5.48e-01	1.00e+00
THOC6	8.38e+01	-0.31	0.17	-1.77e+00	7.64e-02	1.00e+00
THOC7	2.59e+02	-0.02	0.12	-1.81e-01	8.57e-01	1.00e+00
THOP1	1.38e+02	-0.16	0.13	-1.21e+00	2.26e-01	1.00e+00
THRA	1.26e+02	-0.10	0.13	-7.44e-01	4.57e-01	1.00e+00
THRB	5.90e+00	-0.44	0.48	-9.16e-01	3.60e-01	1.00e+00
THSD1	3.82e+02	-0.11	0.09	-1.22e+00	2.23e-01	1.00e+00
THSD7B	8.51e+00	-0.16	0.40	-3.97e-01	6.92e-01	1.00e+00
THTPA	5.53e+01	-0.04	0.14	-3.06e-01	7.59e-01	1.00e+00
THUMPD1	3.86e+02	-0.11	0.09	-1.27e+00	2.05e-01	1.00e+00
THUMPD3	2.51e+01	-0.30	0.27	-1.11e+00	2.67e-01	1.00e+00
THY1	1.03e+03	-0.03	0.12	-2.46e-01	8.06e-01	1.00e+00
THYN1	1.40e+02	-0.04	0.11	-3.09e-01	7.58e-01	1.00e+00
TIAM2	9.45e+01	-0.13	0.19	-6.92e-01	4.89e-01	1.00e+00
TICAM1	1.97e+01	-0.15	0.28	-5.45e-01	5.86e-01	1.00e+00
TICAM2	1.73e+01	-0.70	1.17	-6.00e-01	5.49e-01	1.00e+00
TICRR	4.26e+01	-0.08	0.17	-4.78e-01	6.32e-01	1.00e+00
TIE1	3.46e+03	-0.02	0.11	-1.46e-01	8.84e-01	1.00e+00
TIGD1	6.80e+01	-0.07	0.24	-2.94e-01	7.69e-01	1.00e+00
TIGD5	3.19e+01	-0.21	0.24	-8.86e-01	3.76e-01	1.00e+00
TIGD6	6.83e+01	-0.11	0.14	-8.01e-01	4.23e-01	1.00e+00
TIMELESS	4.69e+02	-0.10	0.08	-1.33e+00	1.84e-01	1.00e+00
TIMM10	2.79e+02	-0.03	0.09	-3.14e-01	7.54e-01	1.00e+00
TIMM10B	3.55e+02	-0.05	0.08	-6.18e-01	5.36e-01	1.00e+00
TIMM17B	6.17e+01	-0.06	0.22	-2.79e-01	7.80e-01	1.00e+00
TIMM21	3.45e+02	-0.01	0.11	-6.60e-02	9.47e-01	1.00e+00
TIMM23	3.50e+02	-0.08	0.10	-7.75e-01	4.39e-01	1.00e+00
TIMM44	3.30e+02	-0.10	0.10	-9.70e-01	3.32e-01	1.00e+00
TIMM50	1.77e+02	-0.10	0.13	-7.70e-01	4.42e-01	1.00e+00
TIMM9	3.50e+01	-0.04	0.26	-1.38e-01	8.90e-01	1.00e+00
TINAGL1	1.04e+02	-0.10	0.14	-7.27e-01	4.67e-01	1.00e+00
TINF2	1.39e+02	-0.04	0.16	-2.40e-01	8.10e-01	1.00e+00
TIPIN	1.29e+02	-0.14	0.11	-1.21e+00	2.28e-01	1.00e+00
TJAP1	1.14e+02	-0.05	0.11	-4.97e-01	6.19e-01	1.00e+00
TJP1	3.13e+03	-0.03	0.11	-2.60e-01	7.95e-01	1.00e+00
TJP2	9.48e+02	-0.09	0.09	-1.03e+00	3.03e-01	1.00e+00
TJP3	5.06e-01	-0.76	1.81	-4.21e-01	6.74e-01	1.00e+00
TK1	9.35e+01	-0.19	0.19	-1.03e+00	3.04e-01	1.00e+00
TK2	6.68e+01	-0.20	0.16	-1.28e+00	1.99e-01	1.00e+00
TKFC	5.24e+01	-0.14	0.20	-7.14e-01	4.75e-01	1.00e+00
TKT	5.10e+02	-0.11	0.12	-8.85e-01	3.76e-01	1.00e+00
TLCD2	6.94e+01	-0.10	0.16	-6.22e-01	5.34e-01	1.00e+00
TLE1	1.77e+02	-0.20	0.13	-1.62e+00	1.05e-01	1.00e+00
TLE2	3.49e+01	-0.16	0.21	-7.45e-01	4.56e-01	1.00e+00
TLE6	1.33e+00	-0.95	1.09	-8.74e-01	3.82e-01	1.00e+00
TLL2	1.47e+00	-0.04	0.91	-4.82e-02	9.62e-01	1.00e+00
TLN1	7.21e+03	-0.07	0.10	-7.37e-01	4.61e-01	1.00e+00
TLN2	2.49e+02	-0.08	0.16	-4.99e-01	6.18e-01	1.00e+00
TLR10	2.07e+00	-0.57	0.80	-7.13e-01	4.76e-01	1.00e+00
TLR3	8.16e-01	-1.35	1.43	-9.42e-01	3.46e-01	1.00e+00
TM4SF1	2.62e+03	-0.08	0.12	-6.08e-01	5.43e-01	1.00e+00
TM4SF18	2.49e+02	-0.14	0.14	-9.55e-01	3.39e-01	1.00e+00
TM4SF4	9.73e-01	-0.89	1.14	-7.81e-01	4.35e-01	1.00e+00
TM7SF2	7.23e+01	-0.25	0.18	-1.43e+00	1.54e-01	1.00e+00
TM9SF4	4.08e+02	-0.10	0.08	-1.18e+00	2.36e-01	1.00e+00
TMA16	1.41e+02	-0.01	0.12	-4.42e-02	9.65e-01	1.00e+00
TMA7	1.37e+03	-0.12	0.11	-1.12e+00	2.64e-01	1.00e+00
TMBIM4	4.10e+00	-0.24	0.68	-3.51e-01	7.26e-01	1.00e+00
TMBIM6	2.75e+03	-0.02	0.07	-3.47e-01	7.28e-01	1.00e+00
TMC2	1.27e+00	-0.14	1.03	-1.38e-01	8.90e-01	1.00e+00
TMC7	2.15e+02	-0.03	0.10	-2.83e-01	7.77e-01	1.00e+00
TMED1	2.88e+02	-0.03	0.14	-2.22e-01	8.24e-01	1.00e+00
TMED3	2.85e+02	-0.09	0.16	-5.47e-01	5.84e-01	1.00e+00
TMEFF1	1.02e+03	-0.01	0.09	-1.23e-01	9.02e-01	1.00e+00
TMEM106A	3.49e+01	-0.29	0.22	-1.32e+00	1.88e-01	1.00e+00
TMEM106C	9.19e+01	-0.06	0.15	-3.83e-01	7.02e-01	1.00e+00
TMEM109	4.96e+02	-0.06	0.09	-6.84e-01	4.94e-01	1.00e+00
TMEM11	1.24e+02	-0.02	0.16	-1.47e-01	8.83e-01	1.00e+00
TMEM117	4.33e+01	-0.07	0.20	-3.69e-01	7.12e-01	1.00e+00
TMEM120B	8.17e+01	-0.05	0.22	-2.40e-01	8.10e-01	1.00e+00
TMEM126A	5.31e+01	-0.19	0.21	-9.06e-01	3.65e-01	1.00e+00
TMEM126B	2.43e+02	-0.13	0.11	-1.19e+00	2.36e-01	1.00e+00
TMEM131	4.26e+02	-0.03	0.08	-3.48e-01	7.28e-01	1.00e+00
TMEM132B	2.66e+01	-0.06	0.22	-2.87e-01	7.74e-01	1.00e+00
TMEM134	4.95e+01	-0.27	0.19	-1.41e+00	1.59e-01	1.00e+00
TMEM140	2.20e+01	-0.28	0.27	-1.02e+00	3.08e-01	1.00e+00
