	F16	F17	F18	F22	F23	F24
DNAL4	1091.15447367294	778.941105303198	806.81771524153	603.839514570739	776.237277505929	711.25324166269
DNALI1	363.042101835422	469.498748401927	527.774682235344	267.102848958141	295.274572227745	290.774567211326
DNASE1	108.506996917291	45.0529102001849	37.4434740775075	61.3193310837756	28.4112990459686	58.494009147468
DNASE1L1	1335.54873775768	1260.29588270517	1479.01722606155	2958.91755246626	3116.11069179177	3412.1505336023
DNASE1L2	2.02816816667833	0	14.2641806009552	10.3931069633518	8.1175140131339	8.47739263006782
DNASE1L3	185.577387251067	82.9922030003407	118.57100124544	58.2013989947701	75.0870046214885	109.358364927875
DNASE2	3144.67474243476	2673.53453951098	3433.20996839241	1984.04411930386	2102.43612940168	2222.77234760378
DND1	406.647717419006	290.472710501192	308.462905495657	469.768434743501	366.302819842667	470.495290968764
DNER	4.05633633335667	14.2272348000584	41.0095192277463	20.7862139267036	24.3525420394017	22.0412208381763
DNHD1	86.1971470838292	72.3217769002969	49.9246321033433	107.049001722523	88.2779648928311	73.75331588159
DNLZ	890.365825171788	462.385131001898	620.491856141553	582.013989947701	858.427106888909	864.694048266918
DNM1	134.873183084109	164.798803100677	172.953189786582	91.4593412774958	67.9841798599964	91.5558404047325
DNM1L	2438.8722204307	2697.24659751107	2127.14593211745	2910.0699497385	2594.56041644792	2583.90927364467
DNM2	9317.40455772026	10498.5136795431	10500.2199448782	13275.1155242892	14808.3749384595	14923.6019859714
DNM3	32.4506906668533	56.9089392002336	28.5283612019105	108.088312418859	53.7785303370121	79.6874907226375
DNMBP	1363.94309209118	1727.42342530709	1271.29509606014	3344.50182080661	2983.18639982671	2516.09013260413
DNMT1	2384.11167993038	1560.2534164064	1853.45196683662	3451.55082252913	2678.77962433419	2943.35072115955
DNMT3A	2201.57654492933	1677.62810350689	2218.08008344854	1654.58262856561	1996.90844723094	1709.04235422167
DNMT3B	421.858978669093	377.021722201548	431.491463178896	345.05115118328	325.715249776998	310.272570260482
DNPEP	2062.64702551186	1965.72960820807	1891.78695220169	1803.20405814154	1983.7174869596	1787.8821056813
DNTTIP1	1272.67552459065	1032.66012590424	953.025566401322	931.222383916321	1097.89377027636	990.159459191922
DNTTIP2	1880.11189051081	1423.90908290585	1546.77208391608	1722.13782382739	1574.79771854798	1594.59755371576
DOC2B	18.253513500105	26.0832638001071	26.7453386267911	14.5503497486925	18.2644065295513	10.1728711560814
DOCK1	3199.43528293507	4351.16264301786	4030.52253105741	5638.26052761835	4818.75925604661	4851.61180218781
DOCK10	922.816515838642	1043.33055200428	1032.37007099414	989.423782911091	743.767221453393	1103.75652043483
DOCK11	452.281501169268	597.543861602453	439.515064766933	948.890665754019	811.75140131339	717.187416503738
DOCK2	224.112582417956	151.757171200623	88.2596174684105	60.2800203874404	54.7932195886538	69.5146195665561
DOCK3	24.33801800014	9.48482320003894	6.24057901291792	13.5110390523573	9.13220326477563	22.0412208381763
DOCK4	3278.53384143553	4990.20260612049	4741.94853853006	6568.44360083834	5261.16376976241	5662.0505376223
DOCK5	81.1267266671333	66.3937624002725	49.9246321033433	246.316635031438	160.320901759394	91.5558404047325
DOCK6	17483.8236808506	20239.4271059831	19380.5638802604	29580.8610390919	28780.6459335662	26234.9869722709
DOCK7	378.253363085509	492.02520350202	470.717959831523	692.18092375923	491.109597794601	527.293821590218
DOCK8	146.02810800084	94.8482320003894	122.137046395679	227.609042497404	125.821467203575	111.053843453888
DOCK9	4901.06837477819	6014.56351172469	4814.16095282239	3823.62405181713	3485.45757938937	3455.38523601564
DOHH	1295.99945850745	985.236009904045	1325.67728460128	1561.04466589544	1782.80901513453	1770.07958115816
DOK1	1340.61915817438	1161.89084200477	1237.41766713287	839.763042638825	1158.77512537486	1088.49721370071
DOK2	106.478828750612	16.5984406000681	53.4906772535821	17.6682818376981	10.1468925164174	0
DOK3	941.070029338747	1248.43985370512	969.964280864956	752.46094414667	881.764959676669	820.611606590565
DOK4	2835.37909701631	2407.95948990989	2527.43450023176	4265.33109775958	5675.15698443223	5253.44021285303
DOK5	287.999879668323	296.400725001217	328.07615382197	431.3139389791	380.508469365651	359.441447514876
DOK6	80.1126425837942	125.673907400516	69.5378804296568	87.3020984921551	63.9254228534294	77.1442729336172
DOLK	1566.75990875901	2022.6385474083	1989.85319383326	1746.0419698431	1715.83952452618	1996.42596438097
DOLPP1	952.224954255477	988.792818604059	1110.82306429939	1175.46039755509	1181.09828891098	1181.74853263145
DOM3Z	411.718137835702	519.294070202132	488.548185582717	468.729124047166	445.448581470723	508.643557804069
DONSON	320.450570335177	323.669591701329	271.910942705709	420.920832015748	447.477959974006	394.198757298154
DOPEY1	251.492852668113	335.525620701377	259.429784679873	578.896057858695	386.596604875502	332.313791098659
DOPEY2	337.689999751942	443.41548460182	393.156477813829	616.311242926762	616.931064998176	495.927468858968
DOT1L	2942.87200985026	3489.22933471432	3993.97056826747	7629.57982179655	6669.55245104114	7343.11749616475
DPAGT1	2306.02720551326	3299.53287071354	3077.49696465609	2491.22773911543	2511.3558978133	2548.30422459839
DPCD	592.225104670073	404.29058890166	410.986703565023	274.378023832487	343.979656306549	343.334401517747
DPCR1	2.02816816667833	0	3.56604515023881	0	4.05875700656695	0
DPEP1	81.1267266671333	56.9089392002336	49.9246321033433	29.100699497385	64.9401121050712	90.7081011417257
DPEP2	48.67603600028	30.8256754001265	23.1792934765523	3.11793208900554	4.05875700656695	5.08643557804069
DPF1	75.0422221670983	28.4544696001168	53.4906772535821	70.6731273507922	77.116383124772	47.4733987283798
DPF2	1818.25276142713	2177.95252730894	2423.12767958727	2025.61654715727	2174.47906626824	2387.2337646271
DPF3	48.67603600028	65.2081595002677	32.0944063521493	38.4544957644016	28.4112990459686	48.3211379913866
DPH1	611.492702253517	749.301032803076	672.199510820016	902.121684418936	822.912983081449	674.800453353399
DPH2	1280.78819725737	1324.31843930544	1563.71079837972	1111.02313438231	1318.08133788262	1370.79438828197
DPH3	4798.64588236094	5579.4472474229	4723.2268014913	4773.55402826748	4586.39541742065	4861.7846733439
DPH3P1	31.4366065835142	2.37120580000973	18.7217370387537	21.8255246230388	34.4994345558191	8.47739263006782
DPH5	787.943332754532	513.366055702107	619.600344853993	312.832519596889	380.508469365651	359.441447514876
DPM1	1639.77396275943	818.066001003358	950.351032538643	1112.06244507864	962.940099808008	1001.18006961101
DPM2	2168.11177017914	1346.84489440553	1748.25363490458	1475.82118879596	1799.0440431608	1681.91469780546
DPM3	1381.18252150794	816.880398103353	1102.79946271135	613.193310837756	998.454223615469	915.558404047325
DPP10	18.253513500105	20.1552493000827	17.830225751194	23.9041460157091	18.2644065295513	12.7160889451017
DPP3	4239.88555244106	3831.86857281573	4730.35889179178	4900.34993322037	5035.90275589794	5590.84043952973
DPP4	136.901351250787	139.901142200574	90.0426400435299	254.631120602119	153.218076997902	237.366993641899
DPP6	22.3098498334617	7.1136174000292	11.5896467382761	58.2013989947701	33.4847453041773	22.0412208381763
DPP7	7295.32089554196	6444.93736442646	8946.31577066161	4364.06561391142	5915.63833707133	6719.18139859176
DPP8	543.549068669793	984.05040700404	710.534496185083	990.463093607426	860.456485392193	877.41013721202
DPP9	3188.28035801834	3471.44529121425	3630.23396294311	5676.71502338275	4816.72987754333	5089.82653509272
DPPA3	0	2.37120580000973	0	2.07862139267036	1.01468925164174	2.54321778902035
DPPA4	675.379999503885	366.351296101504	364.628116611918	196.429721607349	183.658754547154	172.091070390377
DPY19L1	4263.20948635786	5087.42204392088	4332.74485754015	4894.11406904236	4194.72536628694	4303.12449902243
DPY19L2	90.2534834171858	39.1248957001606	30.3113837770299	58.2013989947701	26.3819205426852	8.47739263006782
DPY19L3	2888.11146934995	4814.73337691976	3463.52135216944	3626.15501951344	2692.98527385717	2624.600758269
DPY19L4	1953.12594451123	2161.35408670887	1688.52237863808	1843.73717529861	1682.354779222	1341.12351407673
DPY30	1528.22471359212	1096.6826825045	1011.86531138026	778.44371155505	807.692644306823	950.315713830603
DPYD	221.070330167938	331.968812001363	300.43930390762	141.346254701584	107.557060674024	103.424190086827
DPYSL2	7275.03921387518	7137.3294580293	8588.81974435017	11843.9846954357	10654.2371422382	13052.6414325154
DPYSL3	3157.85783551816	4747.15401161949	6691.68372442313	2093.17174241905	1942.11522764228	2425.3820314624
DPYSL4	1534.30921809216	1538.91256420632	1453.16339872231	1587.02743330382	1333.30167665724	1509.82362741508
DPYSL5	17.2394294167658	5.92801450002433	4.45755643779851	13.5110390523573	10.1468925164174	3.39095705202713
DR1	2058.59068917851	2620.18240901076	2336.65108469398	2650.24227565471	2756.9106967106	2774.6506078212
DRAM1	3272.44933693549	3831.86857281573	3931.56477813829	3656.29502970716	3574.75023353384	3766.50554553913
DRAM2	1755.3795482601	1895.77903710778	1491.49838408738	994.620336392767	1115.14348755427	1139.36156948112
DRAP1	5237.7442904468	3211.79825611318	5188.59569359747	4145.81036768103	5144.47450582361	5793.45012338835
DRG1	2834.36501293297	2415.07310730991	2261.76413653896	2013.14481880124	1990.82031172109	2282.96183527726
DRG2	1934.87243101113	1608.8631353066	1885.54637318877	1641.07158951325	1758.45647309513	1619.18199234295
DROSHA	1771.60489359352	2143.5700432088	2051.36747267487	2031.85241133528	1989.80562246945	1702.26044011762
DRP2	19.2675975834442	26.0832638001071	51.7076546784627	112.245555204199	62.9107336017877	97.4900152457799
DSC1	10.1408408333917	0	1.7830225751194	0	3.04406775492521	0
DSC2	1154.02768683997	1108.53871150455	1194.62512533	757.657497628346	736.664396691901	605.285833786842
DSC3	30.422522500175	18.9696464000779	24.9623160516717	35.3365636753961	26.3819205426852	40.6914846243255
DSCAM	0	0	7.13209030047762	4.15724278534072	8.1175140131339	0
DSCAML1	4.05633633335667	0	1.7830225751194	0	4.05875700656695	0
DSCC1	162.253453334267	125.673907400516	149.77389631003	41.5724278534072	75.0870046214885	66.9714017775358
DSCR3	3179.15360126829	3965.84170051628	3740.78136260051	4194.65797040879	3926.84740385352	3980.98357907985
DSCR6	20.2816816667833	17.784043500073	24.070804764112	18.7075925340332	22.3231635361182	29.6708742052374
DSE	220.056246084599	124.488304500511	189.891904250217	361.680122324643	232.363838625958	286.535870896292
DSEL	412.732221919041	431.559455601772	426.142395453538	462.493259869155	564.167223912806	476.429465809812
DSG2	1444.05573467497	2202.85018820904	1608.2863627577	795.072682696412	686.944623361456	558.660174321469
DSG3	14.1971771667483	4.74241160001947	11.5896467382761	11.432417659687	17.2497172779095	22.8889601011831
DSN1	406.647717419006	288.101504701183	335.208244122448	258.78836338746	233.3785278776	284.840392370279
DSP	3675.04071802114	4800.50614211971	5269.7232207654	4250.78074801088	3456.03159109176	3221.40919942577
DST	3574.64639377056	3107.46520091276	3732.75776101247	4021.09308412081	2966.95137180044	2577.12735954062
DSTN	16758.7535612631	16632.8230841683	16922.6672604583	19976.5908942585	19293.301430716	23471.3569748688
DSTYK	1014.08408333917	1378.85617270566	1129.54480133814	1600.53847235618	1527.10732372081	1304.67072576744
DTD1	1741.18237109335	1521.12852070624	1649.29588198545	894.84650954459	1345.47794767694	1201.24653568061
DTL	143.999939834162	20.1552493000827	92.717173906209	46.7689813350831	40.5875700656695	30.5186134682442
DTNA	688.563092587294	955.595937403923	689.13822528365	821.055450104792	582.431630442357	566.28982768853
DTNB	407.661801502345	247.791006101017	304.005349057858	152.778672361271	146.11525223641	96.6422759827732
DTNBP1	1754.36546417676	1042.14494910428	1065.35598863384	1035.15345354984	1010.63049463517	947.772496041582
DTWD1	389.40828800224	423.260235301738	349.472424723403	310.753898204219	390.655361882069	247.53986479798
DTWD2	311.323813585124	360.42328160148	227.335378327724	209.940760659706	226.275703116107	210.239337225682
DTX1	1403.49237134141	1656.2872513068	1930.12193756676	1233.66179654986	1292.71410659157	1442.85222563754
DTX2	1002.92915842244	972.194378003991	1143.8089819391	906.278927204277	1210.52427720859	1133.42739464007
DTX3	640.901140670353	460.013925201888	665.958931807098	203.704896481695	261.789826923568	259.408214480075
DTX3L	2075.83011859527	2544.30382341044	1938.14553915479	1403.06944005249	1416.50619529186	1230.91740988585
DTX4	2036.28083934505	2873.9014296118	2329.5189943935	2561.90086646622	2914.18753071507	2377.90863273402
DTYMK	2554.47780593136	1504.53008010618	1909.61717795288	1265.88042813625	1623.50280262678	1759.05897073907
DUOX1	7.09858858337417	7.1136174000292	2.67453386267911	16.6289711413629	3.04406775492521	11.0206104190882
DUOX2	2.02816816667833	20.1552493000827	0	7.27517487434626	4.05875700656695	3.39095705202713
DUOXA1	0	29.6400725001217	3.56604515023881	1.03931069633518	0	0
DUS1L	4337.23762444162	4010.89461071647	4478.95270869994	3467.14048297416	3941.05305337651	3968.26749013475
DUS2L	642.929308837032	350.938458401441	583.939893351605	329.461490738252	355.141238074608	334.009269624672
DUS3L	809.239098504655	605.843081902487	714.992052622881	668.27677774352	631.13671452116	746.858290708975
DUS4L	111.549249167308	104.333055200428	164.038076910985	82.1055450104792	63.9254228534294	76.2965336706104
DUSP1	8288.10921313101	4019.1938310165	7141.00541335322	11528.0342437498	12655.2043464757	10183.8917665005
DUSP10	289.013963751662	318.927180101309	312.920461933455	227.609042497404	145.100562984768	267.885607110143
